OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-FC052620211328108427-53-8,Sample-Routine,Water,,2021-05-26,13:28:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-FC,Frankford Creek,,,,,39.9859100000,-75.0715320000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830011,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FC052620211328108427-53-8/results/929830011/resdetectqntlmts,Lower Reporting Limit,0.444,ng/L,,2022-02-09T16:05:44,STORET
DRBC,Delaware River Basin Commission,DRBC-BC042020211511108427-53-8,Sample-Routine,Water,,2021-04-20,15:11:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BC,Bile Channel,,,,,40.1815660000,-74.7461910000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829691,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BC042020211511108427-53-8/results/929829691/resdetectqntlmts,Lower Reporting Limit,0.432,ng/L,,2022-02-09T16:05:27,STORET
DRBC,Delaware River Basin Commission,DRBC-NV060120211428108427-53-8,Sample-Routine,Water,,2021-06-01,14:28:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-NV,Navy Yard,,,,,39.8840950000,-75.1968830000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830131,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-NV060120211428108427-53-8/results/929830131/resdetectqntlmts,Lower Reporting Limit,0.423,ng/L,,2022-02-09T16:05:49,STORET
DRBC,Delaware River Basin Commission,DRBC-21-332064092020211106108427-53-8,Sample-Routine,Water,,2021-09-20,11:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-332064,122.4,,,,,40.1276480000,-74.8150650000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330117,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-21-332064092020211106108427-53-8/results/926330117/resdetectqntlmts,Lower Reporting Limit,0.36,ng/L,,2022-01-12T11:58:26,STORET
DRBC,Delaware River Basin Commission,DRBC-BR15041920211006108427-53-8,Sample-Routine,Water,,2021-04-19,10:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR15,104.75,,,,,39.9847010000,-75.0666030000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417070,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR15041920211006108427-53-8/results/926417070/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2022-01-12T13:21:27,STORET
DRBC,Delaware River Basin Commission,DRBC-19-892077092020211035108427-53-8,Sample-Routine,Water,,2021-09-20,10:35:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892077,110.7,,,,,40.0401990000,-74.9880480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330037,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-19-892077092020211035108427-53-8/results/926330037/resdetectqntlmts,Lower Reporting Limit,0.362,ng/L,,2022-01-12T11:58:24,STORET
DRBC,Delaware River Basin Commission,DRBC-BR052620211325108427-53-8,Sample-Routine,Water,,2021-05-26,13:25:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR,Betsy Ross Bridge,,,,,39.9847010000,-75.0666030000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829771,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR052620211325108427-53-8/results/929829771/resdetectqntlmts,Lower Reporting Limit,0.447,ng/L,,2022-02-09T16:05:32,STORET
DRBC,Delaware River Basin Commission,DRBC-14-892062092020210926108427-53-8,Sample-Routine,Water,,2021-09-20,09:26:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892062,84,,,,,39.8491390000,-75.3296280000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330757,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-14-892062092020210926108427-53-8/results/926330757/resdetectqntlmts,Lower Reporting Limit,0.371,ng/L,,2022-01-12T11:58:39,STORET
DRBC,Delaware River Basin Commission,DRBC-BR14041920210953108427-53-8,Sample-Routine,Water,,2021-04-19,09:53:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR14,100.2,,,,,39.9555020000,-75.1358180000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417030,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR14041920210953108427-53-8/results/926417030/resdetectqntlmts,Lower Reporting Limit,0.367,ng/L,,2022-01-12T13:21:26,STORET
DRBC,Delaware River Basin Commission,DRBC-LHR102120211522108427-53-8,Sample-Routine,Water,,2021-10-21,15:22:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-LHR,Lehigh River,,,,,40.6888960000,-75.2066200000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830531,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-LHR102120211522108427-53-8/results/929830531/resdetectqntlmts,Lower Reporting Limit,0.391,ng/L,,2022-02-09T16:06:17,STORET
DRBC,Delaware River Basin Commission,DRBC-BR19041920211109108427-53-8,Sample-Routine,Water,,2021-04-19,11:09:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR19,131.04,,,,,40.1815660000,-74.7461910000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417230,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR19041920211109108427-53-8/results/926417230/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2022-01-12T13:21:31,STORET
DRBC,Delaware River Basin Commission,DRBC-DIN102120211130108427-53-8,Sample-Routine,Water,,2021-10-21,11:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DIN,"Dingmans Ferry, PA",,,,,41.2195000000,-74.8600000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830371,Not Detected,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-DIN102120211130108427-53-8/results/929830371/resdetectqntlmts,Lower Reporting Limit,0.401,ng/L,,2022-02-09T16:06:07,STORET
DRBC,Delaware River Basin Commission,DRBC-BF060120211528108427-53-8,Sample-Routine,Water,,2021-06-01,15:28:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BF,Benjamin Franklin Bridge,,,,,39.9555020000,-75.1358180000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829731,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BF060120211528108427-53-8/results/929829731/resdetectqntlmts,Lower Reporting Limit,0.407,ng/L,,2022-02-09T16:05:29,STORET
DRBC,Delaware River Basin Commission,DRBC-TD052620211034108427-53-8,Sample-Routine,Water,,2021-05-26,10:34:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-TD,Torresdale,,,,,40.0401990000,-74.9880480000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830251,,,Perfluorohexanesulfonic acid,Total,2.29,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-TD052620211034108427-53-8/results/929830251/resdetectqntlmts,Lower Reporting Limit,0.418,ng/L,,2022-02-09T16:05:56,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR102120211807108427-53-8,Sample-Routine,Water,,2021-10-21,18:07:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-YAR,"Yardley, PA",,,,,40.2795200000,-74.8593050000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830731,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR102120211807108427-53-8/results/929830731/resdetectqntlmts,Lower Reporting Limit,0.432,ng/L,,2022-02-09T16:06:30,STORET
DRBC,Delaware River Basin Commission,DRBC-BR19D041920211109108427-53-8,Quality Control Sample-Blind Duplicate,Water,,2021-04-19,11:09:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR19D,131.4,,,,,40.1815660000,-74.7461910000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417270,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR19D041920211109108427-53-8/results/926417270/resdetectqntlmts,Lower Reporting Limit,0.371,ng/L,,2022-01-12T13:21:32,STORET
DRBC,Delaware River Basin Commission,DRBC-BR18041920211044108427-53-8,Sample-Routine,Water,,2021-04-19,10:44:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR18,121.25,,,,,40.1280250000,-74.8160280000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417190,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR18041920211044108427-53-8/results/926417190/resdetectqntlmts,Lower Reporting Limit,0.373,ng/L,,2022-01-12T13:21:30,STORET
DRBC,Delaware River Basin Commission,DRBC-FL052420211209108427-53-8,Sample-Routine,Water,,2021-05-24,12:09:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-FL,Florence Bend,,,,,40.1280250000,-74.8160280000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830051,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FL052420211209108427-53-8/results/929830051/resdetectqntlmts,Lower Reporting Limit,0.411,ng/L,,2022-02-09T16:05:46,STORET
DRBC,Delaware River Basin Commission,DRBC-17-892071092020211003108427-53-8,Sample-Routine,Water,,2021-09-20,10:03:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892071,100.2,,,,,39.9555020000,-75.1358180000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330877,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-17-892071092020211003108427-53-8/results/926330877/resdetectqntlmts,Lower Reporting Limit,0.361,ng/L,,2022-01-12T11:58:41,STORET
DRBC,Delaware River Basin Commission,DRBC-CC052720211129108427-53-8,Sample-Routine,Water,,2021-05-27,11:29:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-CC2021,Chester Creek,,,,,39.8447400000,-75.3599900000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829851,,,Perfluorohexanesulfonic acid,Total,1.95,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CC052720211129108427-53-8/results/929829851/resdetectqntlmts,Lower Reporting Limit,0.415,ng/L,,2022-02-09T16:05:36,STORET
DRBC,Delaware River Basin Commission,DRBC-LAC 102120211006108427-53-8,Sample-Routine,Water,,2021-10-21,10:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-LAC,"Lackawaxen, PA",,,,,41.4859000000,-74.9864000000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830491,Not Detected,,Perfluorohexanesulfonic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-LAC%20102120211006108427-53-8/results/929830491/resdetectqntlmts,Lower Reporting Limit,0.415,ng/L,,2022-02-09T16:06:15,STORET
DRBC,Delaware River Basin Commission,DRBC-SAN051220221215108427-53-8,Sample-Routine,Water,,2022-05-12,12:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-SAN,"Delaware River at Sandts Eddy, PA",,,,,40.7582200000,-75.1880700000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926291,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SAN051220221215108427-53-8/results/962926291/resdetectqntlmts,Lower Reporting Limit,0.204,ng/L,,2023-01-07T15:10:54,STORET
DRBC,Delaware River Basin Commission,DRBC-FL050320221218108427-53-8,Sample-Routine,Water,,2022-05-03,12:18:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-332064,"Florence, RM 122.4",,,,,40.1276480000,-74.8150650000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926091,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FL050320221218108427-53-8/results/962926091/resdetectqntlmts,Lower Reporting Limit,0.403,ng/L,,2023-01-07T15:07:37,STORET
DRBC,Delaware River Basin Commission,DRBC-ES060120221225108427-53-8,Sample-Routine,Water,,2022-06-01,12:25:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892062,"Eddystone, RM 84",,,,,39.8491390000,-75.3296280000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926051,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-ES060120221225108427-53-8/results/962926051/resdetectqntlmts,Lower Reporting Limit,0.399,ng/L,,2023-01-07T15:07:11,STORET
DRBC,Delaware River Basin Commission,DRBC-BF050420221222108427-53-8,Sample-Routine,Water,,2022-05-04,12:22:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-31DELRBC_WQX-892071,"Benjamin Franklin Bridge, RM 100.2",,,,,39.9555020000,-75.1358180000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925851,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BF050420221222108427-53-8/results/962925851/resdetectqntlmts,Lower Reporting Limit,0.404,ng/L,,2023-01-07T15:03:14,STORET
DRBC,Delaware River Basin Commission,DRBC-PB050920221224108427-53-8,Sample-Routine,Water,,2022-05-09,12:24:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-PB,Philadelphia Aiport,,,,,39.8660000000,-75.2262200000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926211,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PB050920221224108427-53-8/results/962926211/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2023-01-07T15:09:55,STORET
DRBC,Delaware River Basin Commission,DRBC-YAR051220221216108427-53-8,Sample-Routine,Water,,2022-05-12,12:16:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-YAR,"Delaware River at Yardley, PA",,,,,41.4859600000,-74.9864300000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962926411,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-YAR051220221216108427-53-8/results/962926411/resdetectqntlmts,Lower Reporting Limit,0.205,ng/L,,2023-01-07T15:12:30,STORET
DRBC,Delaware River Basin Commission,DRBC-BC050320221217108427-53-8,Sample-Routine,Water,,2022-05-03,12:17:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-DRBC-BC,Biles Channel,,,,,40.1833300000,-74.7527800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-962925811,Present Below Quantification Limit,,Perfluorohexanesulfonic acid,Unfiltered,,,J,Final,,Actual,,,,,,,,,,CAS#: 108427-53-8,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BC050320221217108427-53-8/results/962925811/resdetectqntlmts,Lower Reporting Limit,0.386,ng/L,,2023-01-07T15:02:24,STORET
