OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-25 EQ Blank09202021074945285-51-6,Quality Control Sample-Field Blank,Water,,2021-09-20,07:49:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EB1,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330988,Not Detected,,Perfluorooctanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-25%20EQ%20Blank09202021074945285-51-6/results/926330988/resdetectqntlmts,Lower Reporting Limit,0.407,ng/L,,2022-01-12T11:58:43,STORET
DRBC,Delaware River Basin Commission,DRBC-02-09102809202021084645285-51-6,Sample-Routine,Water,,2021-09-20,08:46:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091028,16.5,,,,,39.0847630000,-75.1855130000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330268,,,Perfluorooctanoic acid,,1.72,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-02-09102809202021084645285-51-6/results/926330268/resdetectqntlmts,Lower Reporting Limit,0.377,ng/L,,2022-01-12T11:58:29,STORET
DRBC,Delaware River Basin Commission,DRBC-FB104192021110945285-51-6,Quality Control Sample-Field Blank,Water,,2021-04-19,11:09:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-FB1,Field Blank,,,,,39.8244160000,-75.3649240000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416901,Not Detected,,Perfluorooctanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB104192021110945285-51-6/results/926416901/resdetectqntlmts,Lower Reporting Limit,0.378,ng/L,,2022-01-12T13:17:37,STORET
DRBC,Delaware River Basin Commission,DRBC-SBS04192021075345285-51-6,Sample-Routine,Water,,2021-04-19,07:53:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-SBS,S.Brown Shoal - center,,,,,38.9250940000,-75.0904050000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417341,,,Perfluorooctanoic acid,,2.32,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SBS04192021075345285-51-6/results/926417341/resdetectqntlmts,Lower Reporting Limit,0.375,ng/L,,2022-01-12T13:21:33,STORET
DRBC,Delaware River Basin Commission,DRBC-PB05272021125345285-51-6,Sample-Routine,Water,,2021-05-27,12:53:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PB,Paulsboro,,,,,39.8480610000,-75.2671460000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830162,,,Perfluorooctanoic acid,Total,2.77,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PB05272021125345285-51-6/results/929830162/resdetectqntlmts,Lower Reporting Limit,0.398,ng/L,,2022-02-09T16:05:51,STORET
DRBC,Delaware River Basin Commission,DRBC-04-09102309202021093145285-51-6,Sample-Routine,Water,,2021-09-20,09:31:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091023,31,,,,,39.2296060000,-75.3003020000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330348,,,Perfluorooctanoic acid,,3.29,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-04-09102309202021093145285-51-6/results/926330348/resdetectqntlmts,Lower Reporting Limit,0.374,ng/L,,2022-01-12T11:58:30,STORET
DRBC,Delaware River Basin Commission,DRBC-BR304192021073845285-51-6,Sample-Routine,Water,,2021-04-19,07:38:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR3,43.6,,,,,39.3803870000,-75.4729960000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416581,,,Perfluorooctanoic acid,,6,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR304192021073845285-51-6/results/926416581/resdetectqntlmts,Lower Reporting Limit,0.369,ng/L,,2022-01-12T13:17:28,STORET
DRBC,Delaware River Basin Commission,DRBC-24 Field Blank09202021110645285-51-6,Quality Control Sample-Field Blank,Water,,2021-09-20,11:06:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-FB1,Field Blank,,,,,39.8244160000,-75.3649240000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330948,Not Detected,,Perfluorooctanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-24%20Field%20Blank09202021110645285-51-6/results/926330948/resdetectqntlmts,Lower Reporting Limit,0.41,ng/L,,2022-01-12T11:58:42,STORET
DRBC,Delaware River Basin Commission,DRBC-15-33205209202021094045285-51-6,Sample-Routine,Water,,2021-09-20,09:40:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-332052,87.9,,,,,39.8494870000,-75.2617300000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330788,,,Perfluorooctanoic acid,,3.51,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-15-33205209202021094045285-51-6/results/926330788/resdetectqntlmts,Lower Reporting Limit,0.36,ng/L,,2022-01-12T11:58:39,STORET
DRBC,Delaware River Basin Commission,DRBC-06-09101709202021074945285-51-6,Sample-Routine,Water,,2021-09-20,07:49:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-091017,44,,,,,39.3676290000,-75.4584770000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330428,,,Perfluorooctanoic acid,,4.8,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-06-09101709202021074945285-51-6/results/926330428/resdetectqntlmts,Lower Reporting Limit,0.362,ng/L,,2022-01-12T11:58:32,STORET
DRBC,Delaware River Basin Commission,DRBC-EB104192021073845285-51-6,Quality Control Sample-Field Blank,Water,,2021-04-19,07:38:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-EB1,131,,,,,40.1815600000,-74.7450500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416861,Not Detected,,Perfluorooctanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-EB104192021073845285-51-6/results/926416861/resdetectqntlmts,Lower Reporting Limit,0.378,ng/L,,2022-01-12T13:17:37,STORET
DRBC,Delaware River Basin Commission,DRBC-CH05202021124545285-51-6,Sample-Routine,Water,,2021-05-20,12:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-CH,Chester,,,,,39.8244160000,-75.3649240000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829882,,,Perfluorooctanoic acid,Total,3.69,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-CH05202021124545285-51-6/results/929829882/resdetectqntlmts,Lower Reporting Limit,0.39,ng/L,,2022-02-09T16:05:38,STORET
DRBC,Delaware River Basin Commission,DRBC-BU05242021153045285-51-6,Sample-Routine,Water,,2021-05-24,15:30:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BU,Burlington Bristol Bridge,,,,,40.0810670000,-74.8688520000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929829802,,,Perfluorooctanoic acid,Total,2,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BU05242021153045285-51-6/results/929829802/resdetectqntlmts,Lower Reporting Limit,0.402,ng/L,,2022-02-09T16:05:34,STORET
DRBC,Delaware River Basin Commission,DRBC-FB04202021151145285-51-6,Quality Control Sample-Field Blank,Water,,2021-04-20,15:11:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-FB2,Field Blank,,,,,40.0326190000,-74.9894680000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929843795,Not Detected,,Perfluorooctanoic acid,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-FB04202021151145285-51-6/results/929843795/resdetectqntlmts,Lower Reporting Limit,0.432,ng/L,,2022-02-10T10:30:40,STORET
DRBC,Delaware River Basin Commission,DRBC-BR1104192021091745285-51-6,Sample-Routine,Water,,2021-04-19,09:17:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR11,84.25,,,,,39.8448520000,-75.3420340000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416501,,,Perfluorooctanoic acid,,4.09,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR1104192021091745285-51-6/results/926416501/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2022-01-12T13:17:26,STORET
DRBC,Delaware River Basin Commission,DRBC-BR1704192021103345285-51-6,Sample-Routine,Water,,2021-04-19,10:33:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR17,117.8,,,,,40.0810670000,-74.8688520000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417141,,,Perfluorooctanoic acid,,1.71,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR1704192021103345285-51-6/results/926417141/resdetectqntlmts,Lower Reporting Limit,0.372,ng/L,,2022-01-12T13:21:29,STORET
DRBC,Delaware River Basin Commission,DRBC-20-89208009202021104745285-51-6,Sample-Routine,Water,,2021-09-20,10:47:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892080,117.8,,,,,40.0810670000,-74.8688520000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330068,,,Perfluorooctanoic acid,,1.89,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-20-89208009202021104745285-51-6/results/926330068/resdetectqntlmts,Lower Reporting Limit,0.364,ng/L,,2022-01-12T11:58:25,STORET
DRBC,Delaware River Basin Commission,DRBC-16-89206509202021095545285-51-6,Sample-Routine,Water,,2021-09-20,09:55:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-31DELRBC_WQX-892065,93.2,,,,,39.8816790000,-75.1801900000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926330828,,,Perfluorooctanoic acid,,3.28,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-16-89206509202021095545285-51-6/results/926330828/resdetectqntlmts,Lower Reporting Limit,0.36,ng/L,,2022-01-12T11:58:40,STORET
DRBC,Delaware River Basin Commission,DRBC-GLR10212021174245285-51-6,Sample-Routine,Water,,2021-10-21,17:42:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-GLR,"Gold Run, Mouth",,,,,40.2421800000,-74.8218800000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-929830442,,,Perfluorooctanoic acid,Total,2.35,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-GLR10212021174245285-51-6/results/929830442/resdetectqntlmts,Lower Reporting Limit,0.411,ng/L,,2022-02-09T16:06:11,STORET
DRBC,Delaware River Basin Commission,DRBC-BR104192021093345285-51-6,Sample-Routine,Water,,2021-04-19,09:33:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR1,31,,,,,39.2296060000,-75.3003020000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416421,,,Perfluorooctanoic acid,,5.17,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR104192021093345285-51-6/results/926416421/resdetectqntlmts,Lower Reporting Limit,0.38,ng/L,,2022-01-12T13:17:24,STORET
DRBC,Delaware River Basin Commission,DRBC-BR404192021075245285-51-6,Sample-Routine,Water,,2021-04-19,07:52:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR4,48.3,,,,,39.4259870000,-75.5258380000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416621,,,Perfluorooctanoic acid,,5.72,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR404192021075245285-51-6/results/926416621/resdetectqntlmts,Lower Reporting Limit,0.367,ng/L,,2022-01-12T13:17:30,STORET
DRBC,Delaware River Basin Commission,DRBC-SJF04192021083645285-51-6,Sample-Routine,Water,,2021-04-19,08:36:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-SJF,17,,,,,39.0686390000,-75.1774530000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926417381,,,Perfluorooctanoic acid,,3.97,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-SJF04192021083645285-51-6/results/926417381/resdetectqntlmts,Lower Reporting Limit,0.38,ng/L,,2022-01-12T13:21:35,STORET
DRBC,Delaware River Basin Commission,DRBC-BR1204192021092745285-51-6,Sample-Routine,Water,,2021-04-19,09:27:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-BR12,87.5,,,,,39.8480610000,-75.2671460000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-926416941,,,Perfluorooctanoic acid,,3.4,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA110rev2,DRBC,Analytical Procedure for the Analysis of PFAS  by LC/MS/MS Isotope Dilution revision 2,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-BR1204192021092745285-51-6/results/926416941/resdetectqntlmts,Lower Reporting Limit,0.366,ng/L,,2022-01-12T13:21:24,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM00034204272022,Sample-Routine,Water,,2022-04-27,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000342,Bound Brook on Clinton Ave,,,,,40.5820000000,-74.4300000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115434798,,,Perfluorooctanoic acid,Total,34.3,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ALPHA PFAS,NJDEP_BFBM,Alpha Analytical specific LC/MS/MS with isotopic dilution for non-potable water,,,Alpha Analytical,,,,,,,,2026-05-26T10:52:45,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM00034007062022FB,Quality Control Sample-Field Blank,Water,,2022-07-06,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000340,Cedar Brook on Cedar Brook Ave,,,,,40.5930000000,-74.4100000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115435400,Not Detected,,Perfluorooctanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ALPHA PFAS,NJDEP_BFBM,Alpha Analytical specific LC/MS/MS with isotopic dilution for non-potable water,,,Alpha Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-BFBM00034007062022FB/results/1115435400/resdetectqntlmts,Lower Reporting Limit,1.81,ng/L,,2026-05-26T10:53:02,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Barnegat Bay Toms River:20220628AQUEOUSSA,Sample-Routine,Water,,2022-06-28,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Barnegat Bay Toms River,Barnegat Bay Toms River,,,,,39.9365480000,-74.1243110000,,,,,Miscellaneous (Other),STORET-1102005086,,,Perfluorooctanoic acid,,4.5,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:45,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-0140338508172022,Sample-Routine,Water,,2022-08-17,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-01403385,BOUND BROOK AT RT 28 AT MIDDLESEX,,,,,40.5806900000,-74.4993000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115436052,,,Perfluorooctanoic acid,Total,28.3,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ALPHA PFAS,NJDEP_BFBM,Alpha Analytical specific LC/MS/MS with isotopic dilution for non-potable water,,,Alpha Analytical,,,,,,,,2026-05-26T10:53:32,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Hackensack River:20220708AQUEOUSSA,Sample-Routine,Water,,2022-07-08,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Hackensack River,Hackensack River,,,,,40.7638080000,-74.0886310000,,,,,Miscellaneous (Other),STORET-1102005748,,,Perfluorooctanoic acid,,13.6,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:55,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-BFBM00034008172022FB,Quality Control Sample-Field Blank,Water,,2022-08-17,,,,,,,,,,,,,,PFASTRACK,PFAS Trackdown,,NJDEP_BFBM-BFBM000340,Cedar Brook on Cedar Brook Ave,,,,,40.5930000000,-74.4100000000,GRAB,NJDEP_BFBM,Grab Sample,,Water Sampler (Other),STORET-1115435860,Not Detected,,Perfluorooctanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ALPHA PFAS,NJDEP_BFBM,Alpha Analytical specific LC/MS/MS with isotopic dilution for non-potable water,,,Alpha Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NJDEP_BFBM/activities/NJDEP_BFBM-BFBM00034008172022FB/results/1115435860/resdetectqntlmts,Lower Reporting Limit,1.94,ng/L,,2026-05-26T10:53:20,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Woodbury Creek:20220708AQUEOUSSA,Sample-Routine,Water,,2022-07-08,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Woodbury Creek,Delaware River Woodbury Creek,,,,,39.8661180000,-75.1964150000,,,,,Miscellaneous (Other),STORET-1102005625,,,Perfluorooctanoic acid,,4.28,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:54,STORET
