OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
DRBC,Delaware River Basin Commission,DRBC-PEOC:80515:915:375-95-1,Sample-Routine,Water,,2015-08-05,09:15:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-PEOC,26,,,,,39.1834950000,-75.2745210000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441315,,,Perfluorononanoic acid,,4.57,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-PEOC%3A80515%3A915%3A375-95-1/results/872441315/resdetectqntlmts,Estimated Detection Level,1.45,ng/L,,2021-01-20T15:08:32,STORET
DRBC,Delaware River Basin Commission,DRBC-P2:80315:845:375-95-1,Sample-Routine,Water,,2015-08-03,08:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P2,68,,,,,39.6730600000,-75.5241400000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467550,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P2%3A80315%3A845%3A375-95-1/results/872467550/resdetectqntlmts,Estimated Detection Level,0.87,ng/L,,2021-01-21T10:48:38,STORET
DRBC,Delaware River Basin Commission,DRBC-P3:80315:920:375-95-1,Sample-Routine,Water,,2015-08-03,09:20:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P3,71,,,,,39.7190800000,-75.5042500000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872441340,,,Perfluorononanoic acid,,13,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P3%3A80315%3A920%3A375-95-1/results/872441340/resdetectqntlmts,Estimated Detection Level,6.06,ng/L,,2021-01-20T15:08:33,STORET
DRBC,Delaware River Basin Commission,DRBC-P4b:80315:945:375-95-1,Sample-Routine,Water,,2015-08-03,09:45:00,EST,,,,,,,,,,,,PFAS Surface Water,Per- and polyfluoroalkyl substances,,DRBC-P4b,74,,,,,39.7686800000,-75.4730200000,PFAS_water_sample,DRBC,PFAS water sample collection,Grab samples of surface water are collected directly into HDPE bottles by submerging,Water Bottle,STORET-872467602,Not Detected,,Perfluorononanoic acid,,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-060,DRBC,SGS AXYS Method MLA-060,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/DRBC/activities/DRBC-P4b%3A80315%3A945%3A375-95-1/results/872467602/resdetectqntlmts,Estimated Detection Level,4.28,ng/L,,2021-01-21T10:48:39,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220622AQUEOUSSA,Sample-Routine,Water,,2022-06-22,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102003618,,,Perfluorononanoic acid,,2.76,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:19,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220802AQUEOUSSA,Sample-Routine,Water,,2022-08-02,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102007004,,,Perfluorononanoic acid,,Not Detected,ng/L,U,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:44:14,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220427AQUEOUSSA,Sample-Routine,Water,,2022-04-27,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102002206,,,Perfluorononanoic acid,,3.81,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:42:47,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220802AQUEOUSSA,Sample-Routine,Water,,2022-08-02,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102006954,,,Perfluorononanoic acid,,3.1,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:44:13,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220628AQUEOUSSA,Sample-Routine,Water,,2022-06-28,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102004329,,,Perfluorononanoic acid,,3.38,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:29,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Delaware River Salem Canal:20220709AQUEOUSSA,Sample-Routine,Water,,2022-07-09,,,,,,,,,,,,,,NJ_PFAS_BAF_STUDY,ESTIMATION OF BAF FOR PFAS,,NJDEP_DSREH-Delaware River Salem Canal,Delaware River Salem Canal,,,,,39.6861180000,-75.5096280000,,,,,Miscellaneous (Other),STORET-1102005433,,,Perfluorononanoic acid,,2.94,ng/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,MLA-110 Rev 02,SGS_AXYS,SGS AXYS MLA-110 Rev 02,,https://www.sgsaxys.com/sampling-analysis/pfas/,,,,,,,,,2026-02-03T08:43:52,STORET
